id,university,department,score
4440,TRAKYA UNIVERSITESI,Tarih,287.88
4448,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Tarih,287.57
4463,ATATURK UNIVERSITESI,Tarih,286.90
4483,KIRIKKALE UNIVERSITESI,Tarih,286.28
4499,ORDU UNIVERSITESI,Tarih,285.53
4521,INONU UNIVERSITESI,Tarih,284.72
4557,VAN YUZUNCU YIL UNIVERSITESI,Tarih,283.03
1334,GAZI UNIVERSITESI,Tarih Ogretmenligi,405.92
1462,MARMARA UNIVERSITESI,Tarih Ogretmenligi,399.38
1702,DOKUZ EYLUL UNIVERSITESI,Tarih Ogretmenligi,388.76
2040,NECMETTIN ERBAKAN UNIVERSITESI,Tarih Ogretmenligi,375.31
2211,DICLE UNIVERSITESI,Tarih Ogretmenligi,368.84
2499,VAN YUZUNCU YIL UNIVERSITESI,Tarih Ogretmenligi,359.17
2712,ATATURK UNIVERSITESI,Tarih Ogretmenligi,351.62
4350,ISTANBUL UNIVERSITESI,Tarih Oncesi Arkeolojisi,291.56
4569,ANKARA UNIVERSITESI,Tarih Oncesi Arkeolojisi,282.46
3071,YASAR UNIVERSITESI,Tarim Ekonomisi,338.69
3806,ANKARA UNIVERSITESI,Tarim Ekonomisi,312.63
3985,EGE UNIVERSITESI,Tarim Ekonomisi,306.28
4196,AKDENIZ UNIVERSITESI,Tarim Ekonomisi,298.23
4245,CUKUROVA UNIVERSITESI,Tarim Ekonomisi,295.83
4368,BURSA ULUDAG UNIVERSITESI,Tarim Ekonomisi,291.15
4487,ONDOKUZ MAYIS UNIVERSITESI,Tarim Ekonomisi,286.04
4507,SELCUK UNIVERSITESI,Tarim Ekonomisi,285.13
4573,HARRAN UNIVERSITESI,Tarim Ekonomisi,282.24
4621,ISPARTA UYGULAMALI BILIMLER UNIVERSITESI,Tarim Ekonomisi,280.61
4669,CANAKKALE ONSEKIZ MART UNIVERSITESI,Tarim Ekonomisi,278.83
3755,YASAR UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,314.77
4097,EGE UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,302.02
4175,ANKARA UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,299.05
4398,AKDENIZ UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,289.91
4646,CANAKKALE ONSEKIZ MART UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,279.81
4682,ONDOKUZ MAYIS UNIVERSITESI,Tarim Makineleri ve Teknolojileri Muhendisligi,278.41
1811,YEDITEPE UNIVERSITESI,Tarim Ticareti ve Isletmeciligi,384.35
4674,AKDENIZ UNIVERSITESI,Tarimsal Biyoteknoloji,278.67
4178,EGE UNIVERSITESI,Tarla Bitkileri,298.98
4277,ANKARA UNIVERSITESI,Tarla Bitkileri,294.68
4329,AKDENIZ UNIVERSITESI,Tarla Bitkileri,292.47
4546,CUKUROVA UNIVERSITESI,Tarla Bitkileri,283.40
4551,ESKISEHIR OSMANGAZI UNIVERSITESI,Tarla Bitkileri,283.24
4563,SELCUK UNIVERSITESI,Tarla Bitkileri,282.70
4695,BURSA ULUDAG UNIVERSITESI,Tarla Bitkileri,277.83
4715,DICLE UNIVERSITESI,Tarla Bitkileri,276.84
2715,BASKENT UNIVERSITESI,Teknoloji ve Bilgi Yonetimi,351.48
359,ISTANBUL TEKNIK UNIVERSITESI,Tekstil Muhendisligi,474.33
1550,MARMARA UNIVERSITESI,Tekstil Muhendisligi,395.61
2602,EGE UNIVERSITESI,Tekstil Muhendisligi,355.34
2633,BURSA ULUDAG UNIVERSITESI,Tekstil Muhendisligi,353.96
2957,DOKUZ EYLUL UNIVERSITESI,Tekstil Muhendisligi,342.73
3171,PAMUKKALE UNIVERSITESI,Tekstil Muhendisligi,334.81
3664,GAZIANTEP UNIVERSITESI,Tekstil Muhendisligi,317.96
3900,CUKUROVA UNIVERSITESI,Tekstil Muhendisligi,309.66
4523,ANKARA HACI BAYRAM VELI UNIVERSITESI,Tekstil Tasarimi,284.66
2032,BASKENT UNIVERSITESI,Tekstil ve Moda Tasarimi,375.45
2077,IZMIR EKONOMI UNIVERSITESI,Tekstil ve Moda Tasarimi,373.92
3322,ISTANBUL TICARET UNIVERSITESI,Tekstil ve Moda Tasarimi,328.98
3439,ATILIM UNIVERSITESI,Tekstil ve Moda Tasarimi,325.58
3743,ISTANBUL BEYKENT UNIVERSITESI,Tekstil ve Moda Tasarimi,315.16
3846,DOGUS UNIVERSITESI,Tekstil ve Moda Tasarimi,311.37
4655,ESKISEHIR TEKNIK UNIVERSITESI,Tekstil ve Moda Tasarimi,279.29
961,ISTANBUL BILGI UNIVERSITESI,Televizyon Haberciligi ve Programciligi,428.13
2755,ISTANBUL AYDIN UNIVERSITESI,Televizyon Haberciligi ve Programciligi,350.28
2779,ISTANBUL BEYKENT UNIVERSITESI,Televizyon Haberciligi ve Programciligi,349.31
2897,ISTANBUL GELISIM UNIVERSITESI,Televizyon Haberciligi ve Programciligi,345.35
4,ISTANBUL MEDIPOL UNIVERSITESI,Tip,555.36
5,KOC UNIVERSITESI,Tip,554.85
7,ACIBADEM MEHMET ALI AYDINLAR UNIVERSITESI,Tip,553.48
10,ISTANBUL UNIVERSITESI-CERRAHPASA,Tip,543.70
24,YEDITEPE UNIVERSITESI,Tip,537.64
28,ANKARA UNIVERSITESI,Tip,535.75
41,ISTANBUL UNIVERSITESI,Tip,532.27
50,HACETTEPE UNIVERSITESI,Tip,528.47
55,BAHCESEHIR UNIVERSITESI,Tip,527.47
62,GAZI UNIVERSITESI,Tip,523.90
63,BASKENT UNIVERSITESI,Tip,523.33
65,BEZM-I ÂLEM VAKIF UNIVERSITESI,Tip,523.27
79,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Tip,520.21
86,MALTEPE UNIVERSITESI,Tip,517.71
88,ISTINYE UNIVERSITESI,Tip,516.61
89,ANKARA MEDIPOL UNIVERSITESI,Tip,516.58
94,LOKMAN HEKIM UNIVERSITESI,Tip,514.60
95,BIRUNI UNIVERSITESI,Tip,514.59
105,SAGLIK BILIMLERI UNIVERSITESI,Tip,511.68
112,UFUK UNIVERSITESI,Tip,511.45
125,YUKSEK IHTISAS UNIVERSITESI,Tip,509.14
126,ATILIM UNIVERSITESI,Tip,508.79
129,ONDOKUZ MAYIS UNIVERSITESI,Tip,508.21
137,ISTANBUL AYDIN UNIVERSITESI,Tip,506.20
142,USKUDAR UNIVERSITESI,Tip,504.27
151,DEMIROGLU BILIM UNIVERSITESI,Tip,502.01
154,ISTANBUL OKAN UNIVERSITESI,Tip,501.18
160,KTO KARATAY UNIVERSITESI,Tip,500.17
171,MUGLA SITKI KOCMAN UNIVERSITESI,Tip,499.01
172,IZMIR TINAZTEPE UNIVERSITESI,Tip,498.99
177,ALTINBAS UNIVERSITESI,Tip,497.68
178,ISTANBUL ATLAS UNIVERSITESI,Tip,497.62
185,YALOVA UNIVERSITESI,Tip,496.57
189,DOGU AKDENIZ UNIVERSITESI,Tip,495.74
194,ISTANBUL YENI YUZYIL UNIVERSITESI,Tip,495.25
199,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Tip,494.87
206,ISTANBUL AREL UNIVERSITESI,Tip,494.33
211,GAZIANTEP UNIVERSITESI,Tip,493.96
214,ISTANBUL NISANTASI UNIVERSITESI,Tip,493.48
216,SANKO UNIVERSITESI,Tip,492.99
217,IZMIR DEMOKRASI UNIVERSITESI,Tip,492.66
220,ATATURK UNIVERSITESI,Tip,492.17
234,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Tip,490.19
235,ICISLERI BAKANLIGI VE MILLI SAVUNMA BAKANLIGI ADINA SAGLIK BILIMLERI UNIVERSITESINDE EGITIM ALACAKL,Tip,490.00
248,INONU UNIVERSITESI,Tip,488.60
268,SIIRT UNIVERSITESI,Tip,486.24
281,YAKIN DOGU UNIVERSITESI,Tip,483.87
286,GIRNE UNIVERSITESI,Tip,482.75
312,BURSA ULUDAG UNIVERSITESI,Tip,479.88
366,ISTANBUL MEDENIYET UNIVERSITESI,Tip,473.72
3606,EGE UNIVERSITESI,Tip,320.00
3891,AKDENIZ UNIVERSITESI,Tip,310.00
4639,ERCIYES UNIVERSITESI,Tip,280.00
4640,DOKUZ EYLUL UNIVERSITESI,Tip,280.00
1636,ISTANBUL UNIVERSITESI,Tiyatro Elestirmenligi ve Dramaturji,391.65
4282,EGE UNIVERSITESI,Toprak Bilimi ve Bitki Besleme,294.50
4461,AKDENIZ UNIVERSITESI,Toprak Bilimi ve Bitki Besleme,286.91
4549,ANKARA UNIVERSITESI,Toprak Bilimi ve Bitki Besleme,283.36
4797,CUKUROVA UNIVERSITESI,Toprak Bilimi ve Bitki Besleme,273.76
308,BOGAZICI UNIVERSITESI,Turizm Isletmeciligi,480.00
1299,YEDITEPE UNIVERSITESI,Turizm Isletmeciligi,408.15
1660,ISTANBUL BILGI UNIVERSITESI,Turizm Isletmeciligi,390.50
2901,ANTALYA BILIM UNIVERSITESI,Turizm Isletmeciligi,345.10
3316,AKDENIZ UNIVERSITESI,Turizm Isletmeciligi,329.10
3570,DOKUZ EYLUL UNIVERSITESI,Turizm Isletmeciligi,320.83
3644,ISTANBUL UNIVERSITESI,Turizm Isletmeciligi,318.98
3734,BASKENT UNIVERSITESI,Turizm Isletmeciligi,315.63
3750,ATILIM UNIVERSITESI,Turizm Isletmeciligi,314.87
3894,ISTANBUL BEYKENT UNIVERSITESI,Turizm Isletmeciligi,309.91
4067,ISTANBUL MEDENIYET UNIVERSITESI,Turizm Isletmeciligi,303.15
4128,IZMIR KATIP CELEBI UNIVERSITESI,Turizm Isletmeciligi,300.49
4176,MUGLA SITKI KOCMAN UNIVERSITESI,Turizm Isletmeciligi,299.05
4430,EGE UNIVERSITESI,Turizm Isletmeciligi,288.56
4553,ESKISEHIR OSMANGAZI UNIVERSITESI,Turizm Isletmeciligi,283.23
4572,CANAKKALE ONSEKIZ MART UNIVERSITESI,Turizm Isletmeciligi,282.26
4760,ANKARA HACI BAYRAM VELI UNIVERSITESI,Turizm Isletmeciligi,275.15
4768,AYDIN ADNAN MENDERES UNIVERSITESI,Turizm Isletmeciligi,274.88
995,YASAR UNIVERSITESI,Turizm Rehberligi,426.16
1297,ISTANBUL NISANTASI UNIVERSITESI,Turizm Rehberligi,408.28
1323,ISTANBUL GELISIM UNIVERSITESI,Turizm Rehberligi,406.40
1374,AKDENIZ UNIVERSITESI,Turizm Rehberligi,403.52
1594,EGE UNIVERSITESI,Turizm Rehberligi,393.76
1987,MUGLA SITKI KOCMAN UNIVERSITESI,Turizm Rehberligi,377.04
2046,AYDIN ADNAN MENDERES UNIVERSITESI,Turizm Rehberligi,375.11
2370,KAPADOKYA UNIVERSITESI,Turizm Rehberligi,362.77
2770,BALIKESIR UNIVERSITESI,Turizm Rehberligi,349.91
2804,MERSIN UNIVERSITESI,Turizm Rehberligi,348.46
2979,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Turizm Rehberligi,341.97
3082,SELCUK UNIVERSITESI,Turizm Rehberligi,338.14
3278,SAKARYA UYGULAMALI BILIMLER UNIVERSITESI,Turizm Rehberligi,330.44
3481,ISPARTA UYGULAMALI BILIMLER UNIVERSITESI,Turizm Rehberligi,324.08
3583,ERCIYES UNIVERSITESI,Turizm Rehberligi,320.28
3652,AFYON KOCATEPE UNIVERSITESI,Turizm Rehberligi,318.52
3761,KIRKLARELI UNIVERSITESI,Turizm Rehberligi,314.58
3871,NECMETTIN ERBAKAN UNIVERSITESI,Turizm Rehberligi,310.76
3986,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Turizm Rehberligi,306.25
4103,KARABUK UNIVERSITESI,Turizm Rehberligi,301.91
4265,AKSARAY UNIVERSITESI,Turizm Rehberligi,295.03
4348,ISKENDERUN TEKNIK UNIVERSITESI,Turizm Rehberligi,291.67
4378,SINOP UNIVERSITESI,Turizm Rehberligi,290.86
4404,MARDIN ARTUKLU UNIVERSITESI,Turizm Rehberligi,289.79
4821,KARAMANOGLU MEHMETBEY UNIVERSITESI,Turizm Rehberligi,272.88
365,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Turizm ve Otel Isletmeciligi,473.73
441,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Turk Dili ve Edebiyati,466.13
471,BOGAZICI UNIVERSITESI,Turk Dili ve Edebiyati,463.53
540,YEDITEPE UNIVERSITESI,Turk Dili ve Edebiyati,457.23
1448,ISTANBUL UNIVERSITESI,Turk Dili ve Edebiyati,399.98
1562,HACETTEPE UNIVERSITESI,Turk Dili ve Edebiyati,395.09
1866,ISTANBUL 29 MAYIS UNIVERSITESI,Turk Dili ve Edebiyati,382.31
1889,ANKARA UNIVERSITESI,Turk Dili ve Edebiyati,381.23
1961,YILDIZ TEKNIK UNIVERSITESI,Turk Dili ve Edebiyati,378.20
2004,MARMARA UNIVERSITESI,Turk Dili ve Edebiyati,376.36
2067,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Turk Dili ve Edebiyati,374.29
2081,BASKENT UNIVERSITESI,Turk Dili ve Edebiyati,373.79
2147,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Turk Dili ve Edebiyati,371.47
2182,EGE UNIVERSITESI,Turk Dili ve Edebiyati,370.22
2228,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Turk Dili ve Edebiyati,368.29
2331,DOKUZ EYLUL UNIVERSITESI,Turk Dili ve Edebiyati,363.99
2341,ANADOLU UNIVERSITESI,Turk Dili ve Edebiyati,363.74
2375,ISTANBUL KULTUR UNIVERSITESI,Turk Dili ve Edebiyati,362.53
2401,ISTANBUL MEDENIYET UNIVERSITESI,Turk Dili ve Edebiyati,361.80
2412,ISTINYE UNIVERSITESI,Turk Dili ve Edebiyati,361.31
2428,HALIC UNIVERSITESI,Turk Dili ve Edebiyati,360.82
2453,ISTANBUL AYDIN UNIVERSITESI,Turk Dili ve Edebiyati,360.22
2494,ANKARA HACI BAYRAM VELI UNIVERSITESI,Turk Dili ve Edebiyati,359.29
2501,ISTANBUL BEYKENT UNIVERSITESI,Turk Dili ve Edebiyati,359.13
2525,BURSA ULUDAG UNIVERSITESI,Turk Dili ve Edebiyati,358.11
2573,AKDENIZ UNIVERSITESI,Turk Dili ve Edebiyati,356.19
2596,ISTANBUL GELISIM UNIVERSITESI,Turk Dili ve Edebiyati,355.40
2618,ISTANBUL YENI YUZYIL UNIVERSITESI,Turk Dili ve Edebiyati,354.83
2641,DOGUS UNIVERSITESI,Turk Dili ve Edebiyati,353.76
2657,ANKARA SOSYAL BILIMLER UNIVERSITESI,Turk Dili ve Edebiyati,353.31
2772,ESKISEHIR OSMANGAZI UNIVERSITESI,Turk Dili ve Edebiyati,349.72
2806,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Turk Dili ve Edebiyati,348.41
2823,CUKUROVA UNIVERSITESI,Turk Dili ve Edebiyati,348.11
2830,ISTANBUL AREL UNIVERSITESI,Turk Dili ve Edebiyati,347.84
2910,KOCAELI UNIVERSITESI,Turk Dili ve Edebiyati,344.73
2954,CANAKKALE ONSEKIZ MART UNIVERSITESI,Turk Dili ve Edebiyati,342.94
3012,MERSIN UNIVERSITESI,Turk Dili ve Edebiyati,340.73
3073,IZMIR KATIP CELEBI UNIVERSITESI,Turk Dili ve Edebiyati,338.50
3079,GAZIANTEP UNIVERSITESI,Turk Dili ve Edebiyati,338.22
3081,ONDOKUZ MAYIS UNIVERSITESI,Turk Dili ve Edebiyati,338.16
3145,MUGLA SITKI KOCMAN UNIVERSITESI,Turk Dili ve Edebiyati,335.79
3188,ERCIYES UNIVERSITESI,Turk Dili ve Edebiyati,334.15
3240,SELCUK UNIVERSITESI,Turk Dili ve Edebiyati,332.01
3254,SAKARYA UNIVERSITESI,Turk Dili ve Edebiyati,331.44
3289,IZMIR DEMOKRASI UNIVERSITESI,Turk Dili ve Edebiyati,330.01
3337,KARADENIZ TEKNIK UNIVERSITESI,Turk Dili ve Edebiyati,328.54
3385,DICLE UNIVERSITESI,Turk Dili ve Edebiyati,327.29
3391,PAMUKKALE UNIVERSITESI,Turk Dili ve Edebiyati,327.08
3419,AVRASYA UNIVERSITESI,Turk Dili ve Edebiyati,326.27
3440,AYDIN ADNAN MENDERES UNIVERSITESI,Turk Dili ve Edebiyati,325.58
3450,CAG UNIVERSITESI,Turk Dili ve Edebiyati,325.20
3482,HARRAN UNIVERSITESI,Turk Dili ve Edebiyati,324.01
3522,HATAY MUSTAFA KEMAL UNIVERSITESI,Turk Dili ve Edebiyati,322.61
3524,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Turk Dili ve Edebiyati,322.50
3552,BALIKESIR UNIVERSITESI,Turk Dili ve Edebiyati,321.59
3617,SULEYMAN DEMIREL UNIVERSITESI,Turk Dili ve Edebiyati,319.92
3666,NECMETTIN ERBAKAN UNIVERSITESI,Turk Dili ve Edebiyati,317.89
3715,SAMSUN UNIVERSITESI,Turk Dili ve Edebiyati,316.19
3792,MANISA CELÂL BAYAR UNIVERSITESI,Turk Dili ve Edebiyati,313.25
3814,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Turk Dili ve Edebiyati,312.45
3828,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Turk Dili ve Edebiyati,312.02
3843,ATATURK UNIVERSITESI,Turk Dili ve Edebiyati,311.60
3851,INONU UNIVERSITESI,Turk Dili ve Edebiyati,311.27
3905,KIRIKKALE UNIVERSITESI,Turk Dili ve Edebiyati,309.49
3907,ORDU UNIVERSITESI,Turk Dili ve Edebiyati,309.44
3950,TRAKYA UNIVERSITESI,Turk Dili ve Edebiyati,307.71
4020,ADIYAMAN UNIVERSITESI,Turk Dili ve Edebiyati,305.13
4022,VAN YUZUNCU YIL UNIVERSITESI,Turk Dili ve Edebiyati,305.02
4074,KAPADOKYA UNIVERSITESI,Turk Dili ve Edebiyati,303.05
4123,KUTAHYA DUMLUPINAR UNIVERSITESI,Turk Dili ve Edebiyati,300.86
4124,FIRAT UNIVERSITESI,Turk Dili ve Edebiyati,300.84
4130,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Turk Dili ve Edebiyati,300.46
4161,AFYON KOCATEPE UNIVERSITESI,Turk Dili ve Edebiyati,299.42
4239,SIVAS CUMHURIYET UNIVERSITESI,Turk Dili ve Edebiyati,295.96
4271,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Turk Dili ve Edebiyati,294.87
4279,DUZCE UNIVERSITESI,Turk Dili ve Edebiyati,294.60
4280,OSMANIYE KORKUT ATA UNIVERSITESI,Turk Dili ve Edebiyati,294.56
4303,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Turk Dili ve Edebiyati,293.63
4309,RECEP TAYYIP ERDOGAN UNIVERSITESI,Turk Dili ve Edebiyati,293.38
4340,GIRESUN UNIVERSITESI,Turk Dili ve Edebiyati,291.98
4364,USAK UNIVERSITESI,Turk Dili ve Edebiyati,291.20
4376,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Turk Dili ve Edebiyati,290.89
4419,NIGDE OMER HALISDEMIR UNIVERSITESI,Turk Dili ve Edebiyati,289.18
4424,MARDIN ARTUKLU UNIVERSITESI,Turk Dili ve Edebiyati,289.07
4438,AMASYA UNIVERSITESI,Turk Dili ve Edebiyati,288.00
4484,AKSARAY UNIVERSITESI,Turk Dili ve Edebiyati,286.28
4535,BILECIK SEYH EDEBALI UNIVERSITESI,Turk Dili ve Edebiyati,283.90
4567,KIRSEHIR AHI EVRAN UNIVERSITESI,Turk Dili ve Edebiyati,282.61
4574,KIRKLARELI UNIVERSITESI,Turk Dili ve Edebiyati,282.24
4587,SINOP UNIVERSITESI,Turk Dili ve Edebiyati,281.75
4687,KAYSERI UNIVERSITESI,Turk Dili ve Edebiyati,278.31
4691,BATMAN UNIVERSITESI,Turk Dili ve Edebiyati,278.03
4692,KARAMANOGLU MEHMETBEY UNIVERSITESI,Turk Dili ve Edebiyati,277.96
4703,BARTIN UNIVERSITESI,Turk Dili ve Edebiyati,277.42
4711,ERZURUM TEKNIK UNIVERSITESI,Turk Dili ve Edebiyati,277.04
4779,MALATYA TURGUT OZAL UNIVERSITESI,Turk Dili ve Edebiyati,274.50
4799,KASTAMONU UNIVERSITESI,Turk Dili ve Edebiyati,273.69
4822,TOKAT GAZIOSMANPASA UNIVERSITESI,Turk Dili ve Edebiyati,272.86
4840,KILIS 7 ARALIK UNIVERSITESI,Turk Dili ve Edebiyati,272.09
4853,KARABUK UNIVERSITESI,Turk Dili ve Edebiyati,271.49
4879,KAHRAMANMARAS ISTIKLAL UNIVERSITESI,Turk Dili ve Edebiyati,270.71
4931,HITIT UNIVERSITESI,Turk Dili ve Edebiyati,268.69
4937,CANKIRI KARATEKIN UNIVERSITESI,Turk Dili ve Edebiyati,268.53
4973,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Turk Dili ve Edebiyati,267.45
1005,MARMARA UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,425.50
1225,GAZI UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,412.15
1538,DOKUZ EYLUL UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,396.10
1835,BALIKESIR UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,383.37
1921,NECMETTIN ERBAKAN UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,379.78
2023,DICLE UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,375.67
2153,ATATURK UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,371.24
2159,VAN YUZUNCU YIL UNIVERSITESI,Turk Dili ve Edebiyati Ogretmenligi,371.05
3194,HACETTEPE UNIVERSITESI,Turk Halkbilimi,333.91
3752,ANKARA HACI BAYRAM VELI UNIVERSITESI,Turk Halkbilimi,314.80
866,HACETTEPE UNIVERSITESI,Turkce Ogretmenligi,433.44
1181,GAZI UNIVERSITESI,Turkce Ogretmenligi,415.70
1192,YILDIZ TEKNIK UNIVERSITESI,Turkce Ogretmenligi,414.55
1294,EGE UNIVERSITESI,Turkce Ogretmenligi,408.45
1305,BASKENT UNIVERSITESI,Turkce Ogretmenligi,407.93
1315,MARMARA UNIVERSITESI,Turkce Ogretmenligi,406.98
1404,ISTANBUL UNIVERSITESI-CERRAHPASA,Turkce Ogretmenligi,402.15
1438,AKDENIZ UNIVERSITESI,Turkce Ogretmenligi,400.33
1441,CUKUROVA UNIVERSITESI,Turkce Ogretmenligi,400.20
1459,BURSA ULUDAG UNIVERSITESI,Turkce Ogretmenligi,399.47
1466,GAZIANTEP UNIVERSITESI,Turkce Ogretmenligi,399.19
1483,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Turkce Ogretmenligi,398.29
1493,ONDOKUZ MAYIS UNIVERSITESI,Turkce Ogretmenligi,398.05
1514,DOKUZ EYLUL UNIVERSITESI,Turkce Ogretmenligi,397.18
1517,DICLE UNIVERSITESI,Turkce Ogretmenligi,397.04
1522,ISTANBUL MEDENIYET UNIVERSITESI,Turkce Ogretmenligi,396.68
1525,ISTANBUL 29 MAYIS UNIVERSITESI,Turkce Ogretmenligi,396.54
1556,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Turkce Ogretmenligi,395.49
1559,ISTANBUL AYDIN UNIVERSITESI,Turkce Ogretmenligi,395.17
1577,SELCUK UNIVERSITESI,Turkce Ogretmenligi,394.46
1583,CANAKKALE ONSEKIZ MART UNIVERSITESI,Turkce Ogretmenligi,394.24
1622,MERSIN UNIVERSITESI,Turkce Ogretmenligi,392.38
1635,PAMUKKALE UNIVERSITESI,Turkce Ogretmenligi,391.66
1640,KOCAELI UNIVERSITESI,Turkce Ogretmenligi,391.43
1652,ERCIYES UNIVERSITESI,Turkce Ogretmenligi,390.90
1656,AYDIN ADNAN MENDERES UNIVERSITESI,Turkce Ogretmenligi,390.63
1659,VAN YUZUNCU YIL UNIVERSITESI,Turkce Ogretmenligi,390.53
1667,BALIKESIR UNIVERSITESI,Turkce Ogretmenligi,390.18
1674,NECMETTIN ERBAKAN UNIVERSITESI,Turkce Ogretmenligi,389.89
1699,MUGLA SITKI KOCMAN UNIVERSITESI,Turkce Ogretmenligi,388.83
1703,SAKARYA UNIVERSITESI,Turkce Ogretmenligi,388.75
1719,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Turkce Ogretmenligi,387.73
1721,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Turkce Ogretmenligi,387.57
1724,SULEYMAN DEMIREL UNIVERSITESI,Turkce Ogretmenligi,387.33
1731,FIRAT UNIVERSITESI,Turkce Ogretmenligi,386.96
1747,TRABZON UNIVERSITESI,Turkce Ogretmenligi,386.30
1749,INONU UNIVERSITESI,Turkce Ogretmenligi,386.29
1754,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Turkce Ogretmenligi,386.06
1789,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Turkce Ogretmenligi,384.99
1797,AFYON KOCATEPE UNIVERSITESI,Turkce Ogretmenligi,384.68
1805,ORDU UNIVERSITESI,Turkce Ogretmenligi,384.54
1810,TRAKYA UNIVERSITESI,Turkce Ogretmenligi,384.36
1813,ATATURK UNIVERSITESI,Turkce Ogretmenligi,384.25
1816,MANISA CELÂL BAYAR UNIVERSITESI,Turkce Ogretmenligi,384.09
1819,KUTAHYA DUMLUPINAR UNIVERSITESI,Turkce Ogretmenligi,384.01
1829,SIVAS CUMHURIYET UNIVERSITESI,Turkce Ogretmenligi,383.52
1832,HATAY MUSTAFA KEMAL UNIVERSITESI,Turkce Ogretmenligi,383.47
1833,KIRIKKALE UNIVERSITESI,Turkce Ogretmenligi,383.40
1844,DUZCE UNIVERSITESI,Turkce Ogretmenligi,383.14
1855,NIGDE OMER HALISDEMIR UNIVERSITESI,Turkce Ogretmenligi,382.76
1860,USAK UNIVERSITESI,Turkce Ogretmenligi,382.57
1869,AMASYA UNIVERSITESI,Turkce Ogretmenligi,382.20
1871,ADIYAMAN UNIVERSITESI,Turkce Ogretmenligi,382.12
1881,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Turkce Ogretmenligi,381.67
1887,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Turkce Ogretmenligi,381.34
1891,AKSARAY UNIVERSITESI,Turkce Ogretmenligi,381.03
1900,SIIRT UNIVERSITESI,Turkce Ogretmenligi,380.80
1901,GIRESUN UNIVERSITESI,Turkce Ogretmenligi,380.78
1903,KIRSEHIR AHI EVRAN UNIVERSITESI,Turkce Ogretmenligi,380.72
1922,KARAMANOGLU MEHMETBEY UNIVERSITESI,Turkce Ogretmenligi,379.76
1923,SINOP UNIVERSITESI,Turkce Ogretmenligi,379.75
1929,TOKAT GAZIOSMANPASA UNIVERSITESI,Turkce Ogretmenligi,379.46
1933,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Turkce Ogretmenligi,379.26
1935,MUS ALPARSLAN UNIVERSITESI,Turkce Ogretmenligi,379.23
1940,RECEP TAYYIP ERDOGAN UNIVERSITESI,Turkce Ogretmenligi,379.03
1945,KASTAMONU UNIVERSITESI,Turkce Ogretmenligi,378.85
1954,KILIS 7 ARALIK UNIVERSITESI,Turkce Ogretmenligi,378.45
1957,BARTIN UNIVERSITESI,Turkce Ogretmenligi,378.37
1963,YOZGAT BOZOK UNIVERSITESI,Turkce Ogretmenligi,378.03
1964,AGRI IBRAHIM CECEN UNIVERSITESI,Turkce Ogretmenligi,378.02
1986,ARTVIN CORUH UNIVERSITESI,Turkce Ogretmenligi,377.08
1992,KAFKAS UNIVERSITESI,Turkce Ogretmenligi,376.92
